"Kode";"Bezeichnung1";"Bezeichnung2";"Bezeichnung3";"Kapitel";"Version"
"M23.91";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Vorderes Kreuzband oder Vorderhorn des Innenmeniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.92";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Hinteres Kreuzband oder Hinterhorn des Innenmeniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.93";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Innenband [Lig. collaterale tibiale] oder sonstiger und nicht näher bezeichneter Teil des Innenmeniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.94";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Außenband [Lig. collaterale fibulare] oder Vorderhorn des Außenmeniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.95";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Hinterhorn des Außenmeniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.96";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Sonstiger und nicht näher bezeichneter Teil des Außenmeniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.97";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Kapselband";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M23.99";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Nicht näher bezeichnetes Band oder nicht näher bezeichneter Meniskus";"Binnenschädigung des Kniegelenkes [internal derangement]";"Binnenschädigung des Kniegelenkes, nicht näher bezeichnet";"13";"2015"
"M24";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige näher bezeichnete Gelenkschädigungen";"";"13";"2015"
"M24.0";"Freier Gelenkkörper";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.00";"Freier Gelenkkörper: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.01";"Freier Gelenkkörper: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.02";"Freier Gelenkkörper: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.03";"Freier Gelenkkörper: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.04";"Freier Gelenkkörper: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.05";"Freier Gelenkkörper: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.07";"Freier Gelenkkörper: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.08";"Freier Gelenkkörper: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.09";"Freier Gelenkkörper: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Freier Gelenkkörper";"13";"2015"
"M24.1";"Sonstige Gelenkknorpelschädigungen";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.10";"Sonstige Gelenkknorpelschädigungen: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.11";"Sonstige Gelenkknorpelschädigungen: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.12";"Sonstige Gelenkknorpelschädigungen: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.13";"Sonstige Gelenkknorpelschädigungen: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.14";"Sonstige Gelenkknorpelschädigungen: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.15";"Sonstige Gelenkknorpelschädigungen: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.17";"Sonstige Gelenkknorpelschädigungen: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.18";"Sonstige Gelenkknorpelschädigungen: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.19";"Sonstige Gelenkknorpelschädigungen: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige Gelenkknorpelschädigungen";"13";"2015"
"M24.2";"Krankheiten der Bänder";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.20";"Krankheiten der Bänder: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.21";"Krankheiten der Bänder: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.22";"Krankheiten der Bänder: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.23";"Krankheiten der Bänder: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.24";"Krankheiten der Bänder: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.25";"Krankheiten der Bänder: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.27";"Krankheiten der Bänder: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.28";"Krankheiten der Bänder: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.29";"Krankheiten der Bänder: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Krankheiten der Bänder";"13";"2015"
"M24.3";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.30";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.31";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.32";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.33";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.34";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.35";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.36";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Unterschenkel [Fibula, Tibia, Kniegelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.37";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.38";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.39";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Pathologische Luxation und Subluxation eines Gelenkes, anderenorts nicht klassifiziert";"13";"2015"
"M24.4";"Habituelle Luxation und Subluxation eines Gelenkes";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.40";"Habituelle Luxation und Subluxation eines Gelenkes: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.41";"Habituelle Luxation und Subluxation eines Gelenkes: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.42";"Habituelle Luxation und Subluxation eines Gelenkes: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.43";"Habituelle Luxation und Subluxation eines Gelenkes: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.44";"Habituelle Luxation und Subluxation eines Gelenkes: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.45";"Habituelle Luxation und Subluxation eines Gelenkes: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.46";"Habituelle Luxation und Subluxation eines Gelenkes: Unterschenkel [Fibula, Tibia, Kniegelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.47";"Habituelle Luxation und Subluxation eines Gelenkes: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.48";"Habituelle Luxation und Subluxation eines Gelenkes: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.49";"Habituelle Luxation und Subluxation eines Gelenkes: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Habituelle Luxation und Subluxation eines Gelenkes";"13";"2015"
"M24.5";"Gelenkkontraktur";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.50";"Gelenkkontraktur: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.51";"Gelenkkontraktur: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.52";"Gelenkkontraktur: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.53";"Gelenkkontraktur: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.54";"Gelenkkontraktur: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.55";"Gelenkkontraktur: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.56";"Gelenkkontraktur: Unterschenkel [Fibula, Tibia, Kniegelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.57";"Gelenkkontraktur: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.58";"Gelenkkontraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.59";"Gelenkkontraktur: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Gelenkkontraktur";"13";"2015"
"M24.6";"Ankylose eines Gelenkes";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.60";"Ankylose eines Gelenkes: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.61";"Ankylose eines Gelenkes: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.62";"Ankylose eines Gelenkes: Oberarm [Humerus, Ellenbogengelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.63";"Ankylose eines Gelenkes: Unterarm [Radius, Ulna, Handgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.64";"Ankylose eines Gelenkes: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.65";"Ankylose eines Gelenkes: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.66";"Ankylose eines Gelenkes: Unterschenkel [Fibula, Tibia, Kniegelenk]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.67";"Ankylose eines Gelenkes: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.68";"Ankylose eines Gelenkes: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.69";"Ankylose eines Gelenkes: Nicht näher bezeichnete Lokalisation";"Sonstige näher bezeichnete Gelenkschädigungen";"Ankylose eines Gelenkes";"13";"2015"
"M24.7";"Protrusio acetabuli";"Sonstige näher bezeichnete Gelenkschädigungen";"Protrusio acetabuli";"13";"2015"
"M24.8";"Sonstige näher bezeichnete Gelenkschädigungen, anderenorts nicht klassifiziert";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige näher bezeichnete Gelenkschädigungen, anderenorts nicht klassifiziert";"13";"2015"
"M24.80";"Sonstige näher bezeichnete Gelenkschädigungen, anderenorts nicht klassifiziert: Mehrere Lokalisationen";"Sonstige näher bezeichnete Gelenkschädigungen";"Sonstige näher bezeichnete Gelenkschädigungen, anderenorts nicht klassifiziert";"13";"2015"
